match_id,name,slug,gender,user_count,residence,birthplace,height,weight,plays,turned_pro,current_prize,total_prize,player_id,current_rank,name_code,country,full_name
11698749,Gjorcheska L.,gjorcheska-lina,F,400,,,,,right-handed,,27822,240998,67743,215,GJO,North Macedonia,"Gjorcheska, Lina"
11698757,Berberović N.,berberovic-nefisa,F,363,,"Tuzla, Bosnia & Herzegovina",,,right-handed,,17279,84670,194356,362,BER,Bosnia & Herzegovina,"Berberovic, Nefisa"
11698861,Glinka D.,glinka-daniil,M,250,,Tallinn,1.88,,left-handed,,12265,34997,210033,499,GLI,Estonia,"Glinka, Daniil"
11698931,Loccisano M.,loccisano-mike,M,34,,,,,,,,3628,205807,1800,LOC,Germany,"Loccisano, Mike"
11698932,Liucci F.,liucci-francesco,M,76,,,,,,,0,2828,245105,1495,LIU,Italy,"Liucci, Francesco"
11698933,Caruso A.,caruso-antonio,M,125,,,,,,,1840,2662,327786,1254,CAR,Italy,"Caruso, Antonio"
11698943,Heger T.,heger-tim,M,67,,Östringen,1.85,,right-handed,,1395,11790,188965,1438,HEG,Germany,"Heger, Tim"
11698944,Martin T.,martin-toby,M,139,"Chesham, England","High Wycombe, England",1.88,78,right-handed,,2788,58378,58219,1157,MAR,United Kingdom,"Martin, Toby"
11698966,El Sallaly A.,el-sallaly-akram,M,58,,,,,,,,7775,93809,,EL,Egypt,"El Sallaly, Akram"
11698968,Murgett F.,murgett-finn,M,62,,,,,,,1482,4518,275949,1438,MUR,United Kingdom,"Murgett, Finn"
11698974,Mossur M.,mossur-mykhailo,M,45,,,,,,,670,1390,383428,1717,MOS,Ukraine,"Mossur, Mykhailo"
11698979,Sada I.,sada-iacopo,M,70,,,,,,,582,1687,301989,1390,SAD,Italy,"Sada, Iacopo"
11698986,Dimic M.,dimic-matic,M,62,,,,,,,2642,6027,294381,1359,DIM,Slovenia,"Dimic, Matic"
11698987,Michalik R.,michalik-radovan,M,44,,,,,,,1745,4063,371080,1470,MIC,Slovakia,"Michalik, Radovan"
11698990,Sandberg V.,sandberg-vivien,F,75,,,,,,,710,2038,204380,,SAN,Germany,"Sandberg, Vivien"
11698991,Simundza J.,simundza-josip,M,93,,Split,1.96,,,,1793,3686,380568,1438,SIM,Croatia,"Simundza, Josip"
11698995,Panák Y.,panak-yvo,M,36,"Ernsgaden, Germany","Stuttgart, Germany",1.85,78,right-handed,,130,8006,100087,1439,PAN,Czech Republic,"Panák, Yvo"
11698998,Malgiaritta M.,malgiaritta-maurus,M,86,,,,,,,1668,2935,302531,1454,MAL,Switzerland,"Malgiaritta, Maurus"
11699000,Puskar S.,puskar-samuel,M,63,,,,,,,2060,7720,256797,1162,PUS,Slovakia,"Puskar, Samuel"
11699002,Podorozhnyi A.,podorozhnyi-artem,M,50,,,,,,,217,792,383066,1428,POD,Ukraine,"Podorozhnyi, Artem"
11699008,Kargina V.,kargina-valerija-maija,F,66,,,,,,,1288,2064,455810,1214,KAR,Latvia,"Kargina, Valerija Maija"
11699011,Vatteroni L.,vatteroni-lorenzo,M,114,,,,,,,0,4287,253830,1578,VAT,Italy,"Vatteroni, Lorenzo"
11699012,Vanik J.,vanik-jana,F,68,,,,,,,2037,2765,323000,1289,VAN,Germany,"Vanik, Jana"
11699013,Slavíková E.,slavikova-emma,F,35,,,,,,,2300,3095,382351,1220,SLA,Czech Republic,"Slavíková, Emma"
11699035,Vogt M.,vogt-marie,F,69,,,,,,,3182,3213,484945,1003,VOG,Germany,"Vogt, Marie"
11699051,Vasilyeva A.,vasilyeva-alexandra,F,23,,,,,,,696,1182,291799,1359,VAS,Russia,"Vasilyeva, Alexandra"
11699062,Pawelski M.,pawelski-martyn,M,577,,Buxtehude,1.96,,,,12254,19057,351300,484,PAW,Poland,"Pawelski, Martyn"
11699064,Damas M.,damas-miguel,M,321,,Madrid,2.08,,right-handed,,18581,39663,192862,419,DAM,Spain,"Damas, Miguel"
11699065,Manzanera Pertusa A.,manzanera-pertusa-alejandro,M,188,,,,,,,6953,20922,342273,722,MAN,Spain,"Manzanera Pertusa, Alejandro"
11699067,Singh D.,singh-digvijay-pratap,M,189,,"Khanpur Khurd,Jhajjar,Haryana",1.91,,,,10541,24158,191183,613,SIN,India,"Singh, Digvijay Pratap"
11699069,Barroso Campos A.,barroso-campos-alberto,M,473,Montijo,Montijo,1.78,72,right-handed,,20526,79507,111609,382,BAR,Spain,"Barroso Campos, Alberto"
11699070,Merida Aguilar D.,merida-aguilar-daniel,M,418,,"Madrid, Spain",1.88,,right-handed,,16370,39459,338890,505,MER,Spain,"Merida Aguilar, Daniel"
11699071,Santillan A.,santillan-akira,M,457,"Brisbane, Australia","Tokyo, Japan",1.8,78,right-handed,2013,21326,408285,83263,391,SAN,Australia,"Santillan, Akira"
11699072,Orlov V.,orlov-vladyslav,M,458,"Kharkiv, Ukraine",Kharkiv,1.88,77,right-handed,,19028,120494,154570,602,ORL,Ukraine,"Orlov, Vladyslav"
11699073,Gautier A.,gautier-alexis,M,297,Paris,Levallois,1.98,75,right-handed,,19102,70997,121178,389,GAU,France,"Gautier, Alexis"
11699074,Cox D.,cox-daniel,M,426,"Lincoln, Great Britain","Lincoln, Great Britain",1.7,72,right-handed,2011,29876,274313,18092,436,COX,United Kingdom,"Cox, Daniel"
11699083,Landaluce M.,landaluce-martin,M,1338,,"Madrid, Spain",1.91,,,,42646,63334,417196,448,LAN,Spain,"Landaluce, Martin"
11699084,Cazaux A.,cazaux-arthur,M,1801,,"Montpellier, France",1.83,,right-handed,,237522,410292,287803,130,CAZ,France,"Cazaux, Arthur"
11699097,Estable J.,estable-julieta,F,219,,,,,,,10513,61563,69964,499,EST,Argentina,"Estable, Julieta"
11699101,Bertimon M.,bertimon-maxence,M,57,,,,,,,,2508,228662,,BER,France,"Bertimon, Maxence"
11699103,Ghazouani Durand Y.,ghazouani-durand-yanis,M,89,,,,,,,1972,3653,460257,1145,GHA,France,"Ghazouani Durand, Yanis"
11699105,Pierre H.,pierre-hugo,M,78,,,,,,,1268,3593,175090,1495,PIE,France,"Pierre, Hugo"
11699106,Reveniau S.,reveniau-simon,M,60,,,,,,,432,3208,224055,1443,REV,France,"Reveniau, Simon"
11699128,Zusman R.,zusman-richard,M,48,,New York,1.73,,,,1843,6725,253327,1473,ZUS,USA,"Zusman, Richard"
11699129,Rocens M.,rocens-martins,M,47,,"Riga, Latvia",1.85,,,,865,4498,236825,1858,ROC,Latvia,"Rocens, Martins"
11699131,Iamachkine P.,iamachkine-pedro,M,82,,Lima,1.8,,,,929,8048,224590,1408,IAM,Peru,"Iamachkine, Pedro"
11699137,Tatu S.,tatu-sarah,F,133,,,,,,,2682,3720,377406,1147,TAT,United Kingdom,"Tatu, Sarah"
11699138,Parres Azcoitia O.,parres-azcoitia-olga,F,41,"Ceuta, Spain","Ceuta, Spain",,,right-handed,,2571,64079,48453,1234,PAR,Spain,"Parres Azcoitia, Olga"
11699139,Bartlett A.,bartlett-aryana,F,48,,,,,,,1422,2233,410569,1329,BAR,United Kingdom,"Bartlett, Aryana"
11699140,Lopez Martinez C.,lopez-martinez-carmen,F,47,,,,,,,2904,4877,371864,1043,LOP,Spain,"Lopez Martinez, Carmen"
11699141,Lipiec X.,lipiec-xenia,F,224,,,,,,,2858,4709,353587,1090,BAN,Poland,"Lipiec, Xenia"
11699144,Grechkina A.,grechkina-anastasia,F,59,,,,,,,3208,4008,391744,941,GRE,Russia,"Grechkina, Anastasia"
11699146,Cervino Ruiz C.,cervino-ruiz-celia,F,93,,,,,,,2749,32046,129430,1036,CER,Spain,"Cervino Ruiz, Celia"
11699153,Hansen S.,hansen-sarafina-olivia,F,104,,,,,,,1622,2243,387865,1080,HAN,Denmark,"Hansen, Sarafina Olivia"
11699154,Battesti A.,battesti-alice,F,49,,,,,,,1483,2511,313823,1363,BAT,France,"Battesti, Alice"
11699155,Benamar S.,benamar-schena,F,61,,,,,,,1270,7880,138730,1155,BEN,France,"Benamar, Schena"
11699156,Bougouffa  H.,bougouffa-hanna,F,59,,,,,,,4028,4855,373288,1074,BOU,France,"Bougouffa , Hanna"
11699163,Girard E.,girard-emmanuelle,F,105,,,,,,,5944,20578,200756,902,GIR,France,"Girard, Emmanuelle"
11699164,Podrez V.,podrez-veronika,F,235,,,,,,,8238,10036,392657,514,POD,Ukraine,"Podrez, Veronika"
11699165,Munk Mortensen R.,munk-mortensen-rebecca,F,503,,,,,,,4753,7829,387966,779,MUN,Denmark,"Munk Mortensen, Rebecca"
11699167,Weckerle M.,weckerle-marie,F,110,,,,,,,7202,9577,269874,912,WEC,Luxembourg,"Weckerle, Marie"
11699173,Guillen Meza A.,guillen-meza-alvaro,M,433,,Guayaquil,1.75,,,,22169,38798,269909,312,GUI,Ecuador,"Guillen Meza, Alvaro"
11699185,Jokic K.,jokic-katarina,F,262,,,,,,,8376,32781,103549,610,JOK,Serbia,"Jokic, Katarina"
11699186,Mair L.,mair-laura,F,202,,,,,,,8083,14290,270439,746,MAI,Italy,"Mair, Laura"
11699187,Gamiz A.,gamiz-andrea,F,318,,"Caracas, Venezuela",1.62,,right-handed,2010,59543,263768,46661,662,GAM,Venezuela,"Gamiz, Andrea"
11699188,Hoste Ferrer C.,hoste-ferrer-claudia,F,185,,,,,,,8964,59374,195975,636,HOS,Spain,"Hoste Ferrer, Claudia"
11699189,Lanca S.,lanca-sara,F,138,,,,,,,5620,26835,210540,1089,LAN,Portugal,"Lanca, Sara"
11699190,Zelnickova R.,zelnickova-radka,F,250,,,,,,,11995,30436,276310,620,ZEL,Slovakia,"Zelnickova, Radka"
11699192,Portillo Ramirez M.,portillo-ramirez-maria-jose,F,172,,,,,,,8170,48972,190208,632,POR,Mexico,"Portillo Ramirez, Maria Jose"
11699193,Ramé A.,rame-alice,F,231,,,,,,,7338,78733,135192,496,RAM,France,"Rame, Alice"
11699195,Jorge M.,jorge-matilde,F,268,,,,,,,17940,37508,290206,580,JOR,Portugal,"Jorge, Matilde"
11699196,Seibold E.,seibold-emily,F,305,,,,,,,7495,36668,160530,672,SEI,Germany,"Seibold, Emily"
11699197,Morderger T.,morderger-tayisiya,F,244,,,,,,,12836,102099,54983,744,MOR,Germany,"Morderger, Tayisiya"
11699198,Garcia M.,garcia-maria,F,93,,,,,,,2599,4424,380572,1346,GAR,Portugal,"Garcia, Maria"
11699199,Garkusha E.,garkusha-eva,F,116,,,,,,,3493,11863,298800,1020,GAR,Russia,"Garkusha, Eva"
11699200,Morderger Y.,morderger-yana,F,280,,,,,,,13564,93462,63238,677,MOR,Germany,"Morderger, Yana"
11699221,Mikrut L.,mikrut-luka,M,395,,Split,1.88,,,,11281,21808,349090,507,MIK,Croatia,"Mikrut, Luka"
11699222,Sanchez Jover C.,sanchez-jover-carlos,M,480,,"Albacete, Spain",1.73,,left-handed,,22772,77705,196922,345,SAN,Spain,"Sanchez Jover, Carlos"
11699224,Dalla Valle E.,dalla-valle-enrico,M,723,Ravenna,Ravenna,1.96,90,right-handed,,30203,91912,106153,285,DAL,Italy,"Dalla Valle, Enrico"
11699226,Falcão G.,falcao-goncalo,M,159,"Lisboa, Cascais",Lisboa,,77,right-handed,,217,51724,48602,1430,FAL,Portugal,"Falcao, Goncalo"
11699227,Coelho F.,coelho-fabio,M,223,,Oliveira de Azeméis,1.75,,right-handed,,4887,32269,196005,1215,COE,Portugal,"Coelho, Fabio"
11699228,Rocha H.,rocha-henrique,M,845,,Porto,1.8,,,,40193,57607,341820,246,ROC,Portugal,"Rocha, Henrique"
11699230,Nad P.,nad-peter,M,73,,Prague,1.91,,,,1938,6967,349490,1473,NAD,Slovakia,"Nad, Peter"
11699231,Thomson C.,thomson-connor,M,67,,Paisley,1.85,,,,1296,18249,245111,1293,THO,United Kingdom,"Thomson, Connor"
11699235,Domingues J.,domingues-joao,M,809,"Porto, Portugal","Oliveira de Azemeis, Portugal",1.78,70,right-handed,2013,12128,434150,57327,806,DOM,Portugal,"Domingues, Joao"
11699236,Forti F.,forti-francesco,M,792,,"Cesena, Italy",1.88,80,right-handed,2018,28606,125346,217834,303,FOR,Italy,"Forti, Francesco"
11699241,Faria J.,faria-jaime,M,514,,Lisbon,1.88,,,,21125,47781,341818,412,FAR,Portugal,"Faria, Jaime"
11699245,Osabuohien A.,osabuohien-adesuwa,F,60,,,,,,,2396,7451,280198,1359,OSA,Nigeria,"Osabuohien, Adesuwa"
11699246,Villoslada E.,villoslada-edouard,M,86,,Sèvres,1.8,,,,1513,6537,372740,1473,VIL,France,"Villoslada, Edouard"
11699260,Oliver Moratalla V.,oliver-moratalla-vicente,M,104,,,,,,,2737,7180,262887,1362,OLI,Spain,"Oliver Moratalla, Vicente"
11699261,Bossi C.,bossi-camilla,F,96,,,,,,,2138,3081,280925,1269,BOS,Brazil,"Bossi, Camilla"
11699263,Kalina V.,kalina-vit,M,41,,,,,,,1464,1859,416491,1454,KAL,Czech Republic,"Kalina, Vit"
11699264,Makhlouf M.,makhlouf-mohamed-nazim,M,46,,El Biar,1.93,,right-handed,,1270,10409,189831,1241,MAK,Algeria,"Makhlouf, Mohamed Nazim"
11699267,Chehoudi D.,chehoudi-diana,F,36,,,,,,,0,6844,209382,,CHE,Tunisia,"Chehoudi, Diana"
11699270,Barranco Cosano J.,barranco-cosano-javier,M,639,"Javea, Spain","Almeria, Spain",1.78,80,left-handed,,19750,174688,177686,381,BAR,Spain,"Barranco Cosano, Javier"
11699271,Taberner C.,taberner-carlos,M,1090,"Valencia, Spain","Valencia, Spain",1.83,78,right-handed,2015,46438,896638,108559,360,TAB,Spain,"Taberner, Carlos"
11699296,Sonobe W.,sonobe-wakana,F,70,,,,,,,1930,4288,410065,1200,SON,Japan,"Sonobe, Wakana"
11699334,Agamenone F.,agamenone-franco,M,1698,"Lecce, Italy","Rio Cuarto, Argentina",1.91,82,right-handed,,120516,409167,65606,212,AGA,Italy,"Agamenone, Franco"
11699341,Coulibaly E.,coulibaly-eliakim,M,450,,Abidjan,1.83,,,,16058,40299,321948,457,COU,Ivory Coast,"Coulibaly, Eliakim"
11699342,Hoang A.,hoang-antoine,M,849,Toulon,"Hyeres, France",1.83,71,right-handed,2016,15292,924771,94747,529,HOA,France,"Hoang, Antoine"
11699343,Broom C.,broom-charles,M,482,USA,St Albans,1.78,82,right-handed,,48033,112843,202181,327,BRO,United Kingdom,"Broom, Charles"
11699344,Schell N.,schell-niklas,M,150,,"Wiesbaden, Germany",1.91,,right-handed,,6505,44752,201806,956,SCH,Germany,"Schell, Niklas"
11699345,Habib H.,habib-hady,M,465,Texas,"Houston, TX, USA",1.88,85,right-handed,,24848,76499,189540,301,HAB,,"Habib, Hady"
11699347,Karlovskiy E.,karlovskiy-evgeny,M,421,"Moscow, Russia","Moscow, Russia",1.91,85,right-handed,,12896,319168,54903,574,KAR,Russia,"Karlovskiy, Evgeny"
11699348,Bertola R.,bertola-remy,M,489,,Lugano,1.75,,right-handed,,26744,78009,145108,394,BER,Switzerland,"Bertola, Remy"
11699349,de Schepper K.,de-schepper-kenny,M,510,"Toulouse, France","Bordeaux, France",2.03,98,left-handed,2010,15825,1406183,41473,476,DES,France,"de Schepper, Kenny"
11699350,Bertrand R.,bertrand-robin,M,399,,NIMES,1.78,,right-handed,,18778,50711,340742,435,BER,France,"Bertrand, Robin"
11699351,Liutarevich I.,liutarevich-ivan,M,169,,Minsk,1.96,,right-handed,,2314,76203,113889,1306,LIU,Belarus,"Liutarevich, Ivan"
11699352,Galloway R.,galloway-robert,M,90,"Greenville, SC, USA","Columbia, SC, USA",1.88,82,right-handed,,169,259438,197502,1500,GAL,USA,"Galloway, Robert"
11699361,Draxl L.,draxl-liam,M,584,Canada,Newmarket,1.85,77,right-handed,,27645,75988,223513,302,DRA,Canada,"Draxl, Liam"
11699386,Zarazúa R.,zarazua-renata,F,1266,,"Mexico City, Mexico",1.6,,right-handed,2014,82995,526619,111189,105,ZAR,Mexico,"Zarazúa, Renata"
11699387,Claverie L.,claverie-lorenzo,M,254,,Caracas,1.96,,,,8376,20121,339453,657,CLA,Italy,"Claverie, Lorenzo"
11699388,Pereira J.,pereira-jose,M,368,"Curitiba-Parana, Brazil","Santana do Ipanema, Brazil",1.8,74,right-handed,,11021,165781,16564,569,PER,Brazil,"Pereira, Jose"
11699389,Klier Junior G.,klier-junior-gilbert,M,600,Rio de Janeiro,"Brasilia, Brazil",1.83,81,right-handed,,18965,64194,226938,356,SOA,Brazil,"Klier Junior, Gilbert"
11699390,Kuzuhara B.,kuzuhara-bruno,M,386,,"Sao Paulo, Brazil",1.75,,right-handed,,36326,87216,328075,489,KUZ,USA,"Kuzuhara, Bruno"
11699391,Wendler Filho J.,wendler-filho-jefferson,M,50,,,,,,,659,659,488404,1500,WEN,Brazil,"Wendler Filho, Jefferson"
11699392,Roveri Sidney G.,roveri-sidney-gabriel,M,205,,"Londrina, Brazil",1.85,,,,2875,22199,121248,1454,ROV,Brazil,"Roveri Sidney, Gabriel"
11699393,Cury Bueres M.,cury-bueres-matheus,M,85,,,,,,,297,3097,300247,1412,CUR,Brazil,"Cury Bueres, Matheus"
11699394,Sakamoto P.,sakamoto-pedro,M,643,"Rio de Janeiro, Brazil","Guarulhos, Brazil",1.78,78,right-handed,,21647,158106,65576,339,SAK,Brazil,"Sakamoto, Pedro"
11699395,Zormann M.,zormann-marcelo,M,327,"São Jose do Rio Preto, SP","Lins, Brazil",1.8,80,right-handed,,4772,87356,73572,942,ZOR,Brazil,"Zormann, Marcelo"
11699397,Tosetto R.,tosetto-rafael,M,155,,Jacarei,,,,,3937,6763,210981,983,TOS,Brazil,"Tosetto, Rafael"
11699398,Leite W.,leite-wilson,M,430,"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",1.78,73,right-handed,2007,13954,152218,54477,592,LEI,Brazil,"Leite, Wilson"
11699423,Derdoy F.,derdoy-felipe,M,51,,,,,,,430,4458,146030,1489,DER,Argentina,"Derdoy, Felipe"
11699425,Aguilar Cardozo J.,aguilar-cardozo-joaquin,M,136,,,,,,,2698,3558,452586,1098,AGU,Uruguay,"Aguilar Cardozo, Joaquin"
11699426,Reayer A.,reayer-alisha,F,67,,,,,,,3880,7201,203756,1307,REA,United Kingdom,"Reayer, Alisha"
11699429,Dedura-Palomero M.,dedura-palomero-mariano,M,58,,,,,,,927,1017,460789,1403,DED,Germany,"Dedura-Palomero, Mariano"
11699430,Bruna E.,bruna-esteban,M,128,"Buenos Aires, Argentina","Iquique, Chile",1.83,80,left-handed,,130,15693,113983,1409,BRU,Chile,"Bruna, Esteban"
11699434,Oliveira C.,oliveira-cristian,M,77,,,,,,,0,8248,260129,1555,OLI,Brazil,"Oliveira, Cristian"
11699435,Vilicich B.,vilicich-bautista,M,117,,Balcarce,1.8,,,,2255,6031,329533,1163,VIL,Argentina,"Vilicich, Bautista"
11699437,Cigarran T.,cigarran-thiago,M,134,,Buenos Aires,1.83,,,,2787,12074,303908,1487,CIG,Argentina,"Cigarran, Thiago"
11699439,Simonit E.,simonit-ezequiel,M,89,,PARANA,1.75,,,,1000,5188,329576,1430,SIM,Argentina,"Simonit, Ezequiel"
11699442,Andreazzini A.,andreazzini-agostina,F,46,,,,,,,834,1253,450712,1267,AND,Argentina,"Andreazzini, Agostina"
11699443,Ciurletti A.,ciurletti-andres-gabriel,M,106,Livorno-Italia,Ciudad Autónoma de Buenos,1.75,72,right-handed,,0,11588,166706,1411,CIU,Italy,"Ciurletti, Andres Gabriel"
11699446,Rodriguez J.,rodriguez-juliana,F,61,,,,,,,1586,3669,385698,1233,ROD,Uruguay,"Rodriguez, Juliana"
11699447,Burstein M.,burstein-maria-victoria,F,60,,,,,,,,,396003,1218,BUR,Argentina,"Burstein, Maria Victoria"
11699454,Fernandez B.,fernandez-bruno,M,144,,Florianópolis,1.85,,,,2132,3401,393631,1343,FER,Brazil,"Fernandez, Bruno"
11699457,De Dios F.,de-dios-felipe,M,90,,Pinamar,1.7,,,,1661,3651,379443,1474,DE,Argentina,"De Dios, Felipe"
11699460,Gagliardo L.,gagliardo-lorenzo,M,119,,Pilar,1.75,,right-handed,,1304,13274,255413,1415,GAG,Italy,"Gagliardo, Lorenzo"
11699461,Rabin S.,rabin-sol,F,54,,,,,,,1799,2290,331910,1307,RAB,Argentina,"Rabin, Sol"
11699462,Gonzalez Daniele J.,gonzalez-daniele-justina,F,82,,,,,,,2988,3748,450836,1107,GON,Argentina,"Gonzalez Daniele, Justina"
11699812,Mayo A.,mayo-aidan,M,392,,Sacramento,1.83,,,,61814,72792,309157,293,MAY,USA,"Mayo, Aidan"
11699813,Basavareddy N.,basavareddy-nishesh,M,529,,Newport Beach,1.8,,,,11595,13181,407164,455,BAS,USA,"Basavareddy, Nishesh"
11699814,Holmgren A.,holmgren-august,M,958,,"Espergaerde, Denmark",1.88,,right-handed,,24419,48360,207089,296,HOL,Denmark,"Holmgren, August"
11699815,Moller E.,moller-elmer,M,493,,Aarhus,1.83,,,,16291,25039,330517,396,MOL,Denmark,"Moller, Elmer"
11699816,Kirchheimer S.,kirchheimer-strong,M,284,"Cary, North Carolina","Highland Park, Illinois",1.85,79,right-handed,,19408,82500,95259,417,KIR,USA,"Kirchheimer, Strong"
11699817,Rivera H.,rivera-hudson-rivera,M,45,,San Diego,1.88,,,,2436,5380,338695,1341,RIV,USA,"Rivera, Hudson Rivera"
11699818,Johns G.,johns-garrett,M,182,"Atlanta, Ga",Atlanta Ga,1.8,70,right-handed,,12988,29090,239967,473,JOH,USA,"Johns, Garrett"
11699819,Kingsley C.,kingsley-cannon,M,363,"Northport, New York",Mineola,1.88,75,right-handed,,32919,59314,256804,430,KIN,USA,"Kingsley, Cannon"
11699820,Ponwith N.,ponwith-nathan,M,255,Scottsdale Arizona,"Chandler, Arizona",1.88,79,right-handed,,16864,49218,130438,494,PON,USA,"Ponwith, Nathan"
11699821,Chidekh C.,chidekh-clement,M,476,,"Arles, France",1.8,,right-handed,,25035,44798,231620,380,CHI,France,"Chidekh, Clement"
11699822,Escobedo E.,escobedo-ernesto,M,680,"West Covina, CA, USA","Los Angeles, CA, USA",1.85,82,right-handed,2014,84375,1280430,80491,404,ESC,Mexico,"Escobedo, Ernesto"
11700015,Cvijanovic J.,cvijanovic-jelena,F,38,,,,,,,2217,2994,405028,1167,CVI,Australia,"Cvijanovic, Jelena"
11700019,Fairclough L.,fairclough-lily,F,94,,,,,,,6952,9056,341789,972,FAI,Australia,"Fairclough, Lily"
11700021,Viiala Z.,viiala-zach,M,60,,Subiaco,1.85,,,,1952,2422,387395,1427,VII,Australia,"Viiala, Zach"
11700030,Nayar A.,nayar-anja,F,57,,,,,,,1801,3170,369470,1346,NAY,Australia,"Nayar, Anja"
11700031,Cui A.,cui-angela,F,20,,,,,,,613,1257,422701,1322,CUI,Australia,"Cui, Angela"
11700033,Eto N.,eto-naoko,F,96,,,,,,,613,18915,72968,,ETO,Japan,"Eto, Naoko"
11700035,Hasegawa M.,hasegawa-mei,F,50,,,,,,,3825,7953,268847,1189,HAS,Japan,"Hasegawa, Mei"
11700039,Atturu S.,atturu-shria,F,54,,,,,,,1437,6420,316928,1368,ATT,USA,"Atturu, Shria"
11700066,Deari S.,deari-shendrit,M,27,,,,,,,,8944,72882,,DEA,North Macedonia,"Deari, Shendrit"
11701141,Rachapudi P.,rachapudi-prathyusha,F,27,,,,,,,677,4594,205884,1294,RAC,India,"Rachapudi, Prathyusha"
11701145,Nikolenko T.,nikolenko-tatyana,F,75,,,,,,,1472,1778,329809,,NIK,Kazakhstan,"Nikolenko, Tatyana"
11701150,Drozd M.,drozd-maya,F,71,,,,,,,1889,1931,421776,1142,DRO,Germany,"Drozd, Maya"
11701155,Damas M.,damas-miguel,M,321,,Madrid,2.08,,right-handed,,18581,39663,192862,419,DAM,Spain,"Damas, Miguel"
11701268,Miyata M.,miyata-moeka,F,11,,,,,,,1004,1004,466991,1329,MIY,Japan,"Miyata, Moeka"
11701273,Sato H.,sato-hikaru,F,128,,,,,,,6182,7605,288474,648,SAT,Japan,"Sato, Hikaru"
11701274,Tsuda R.,tsuda-rio,F,33,,,,,,,905,1393,450630,1377,TSU,Japan,"Tsuda, Rio"
11701276,Higashitani N.,higashitani-nagomi,F,29,,,,,,,1783,4137,197533,1225,HIG,Japan,"Higashitani, Nagomi"
11701277,Furuya M.,furuya-michiru,F,8,,,,,,,0,5746,151380,,FUR,Japan,"Furuya, Michiru"
11701278,Ozeki A.,ozeki-ayaka,F,26,,,,,,,1296,2103,257530,1346,OZE,Japan,"Ozeki, Ayaka"
11701279,Hosonuma C.,hosonuma-chisa,F,46,,,,,,,2727,18713,118314,1261,HOS,Japan,"Hosonuma, Chisa"
11701280,Matsumoto A.,matsumoto-ari,F,33,,,,,,,0,6423,126558,,MAT,Japan,"Matsumoto, Ari"
11701298,Barroso Campos A.,barroso-campos-alberto,M,473,Montijo,Montijo,1.78,72,right-handed,,20526,79507,111609,382,BAR,Spain,"Barroso Campos, Alberto"
11701327,Tseng C.,tseng-chun-hsin,M,1214,"Taipei, Chinese Taipei","Taipei, Chinese Taipei",1.75,62,right-handed,2018,166089,700928,207034,298,TSE,Chinese Taipei,"Tseng, Chun Hsin"
11701328,McCabe J.,mccabe-james,M,510,,"Iba Zambales, Philippines",1.88,,right-handed,,61915,108833,339452,272,MCC,Australia,"McCabe, James"
11701329,Broom C.,broom-charles,M,482,USA,St Albans,1.78,82,right-handed,,48033,112843,202181,327,BRO,United Kingdom,"Broom, Charles"
11701330,Palan D.,palan-dominik,M,431,Czech Republic,Hodonín,1.91,83,right-handed,,39833,72393,291263,330,PAL,Czech Republic,"Palan, Dominik"
11701331,Zekić M.,zekic-miljan,M,614,"Belgrade, Serbia","Belgrade, Serbia",1.85,79,right-handed,,48600,341603,44961,421,ZEK,Serbia,"Zekić, Miljan"
11701333,Zakharov A.,zakharov-alexey,M,241,"Moscow, Russia","Moscow, Russia",1.85,78,right-handed,,13065,45262,244416,728,ZAK,Russia,"Zakharov, Alexey"
11701334,Kachmazov A.,kachmazov-alibek,M,693,,"Vladikavkaz, North-Ossetia",1.85,,right-handed,,58733,119222,295178,270,KAC,Russia,"Kachmazov, Alibek"
11701335,Napolitano S.,napolitano-stefano,M,1151,"Besazio, Switzerland","Biella, Italy",1.96,90,right-handed,2012,67671,507366,42152,230,NAP,Italy,"Napolitano, Stefano"
11701336,Donskoy E.,donskoy-evgeny,M,674,"Moscow, Russia","Moscow, Russia",1.85,75,right-handed,2007,59903,2838529,17017,251,DON,Russia,"Donskoy, Evgeny"
11701337,Bolt A.,bolt-alex,M,637,"Murray Bridge, Australia","Murray Bridge, Australia",1.83,84,left-handed,2011,92263,1285780,58369,328,BOL,Australia,"Bolt, Alex"
11701338,Jung J.,jung-jason,M,775,"Torrance, CA, USA","Torrance, CA, USA",1.8,69,right-handed,2011,55567,956397,63446,244,JUN,Chinese Taipei,"Jung, Jason"
11701339,Li Tu.,tu-li,M,720,,"Adelaide, Australia",1.8,,right-handed,,104198,270495,49417,225,TUL,Australia,"Tu, Li"
11701340,Haliak M.,haliak-mikalai,M,218,"Minsk, Belarus","Minsk, Belarus",1.83,75,right-handed,,27659,65595,179628,384,HAL,Belarus,"Haliak, Mikalai"
11701341,Kırkın E.,kirkin-ergi,M,544,"Ankara, Turkey","Ankara, Turkiye",1.8,73,right-handed,,28048,117910,186629,337,KIR,Turkey,"Kirkin, Ergi"
11701342,Giustino L.,giustino-lorenzo,M,1216,"Naples, Italy","Naples, Italy",1.8,83,right-handed,2008,68782,746619,48626,287,GIU,Italy,"Giustino, Lorenzo"
11701343,Yevseyev D.,yevseyev-denis,M,849,Kazakhstan,Almaty,1.85,81,right-handed,,65284,254403,50847,191,YEV,Kazakhstan,"Yevseyev, Denis"
