match_id,period,statistic_category_name,statistic_name,home_stat,away_stat,compare_code,statistic_type,value_type,home_value,away_value,home_total,away_total
11698379,3RD,service,aces,0,2,2,positive,event,0,2,,
11698379,3RD,service,double_faults,0,2,2,negative,event,0,2,,
11698379,3RD,service,first_serve,10/19 (53%),15/25 (60%),2,positive,team,10,15,19.0,25.0
11698379,3RD,service,second_serve,9/9 (100%),8/10 (80%),1,positive,team,9,8,9.0,10.0
11698379,3RD,service,first_serve_points,6/10 (60%),11/15 (73%),2,positive,team,6,11,10.0,15.0
11698379,3RD,service,second_serve_points,5/9 (56%),6/10 (60%),2,positive,team,5,6,9.0,10.0
11698379,3RD,service,service_games_played,4,5,2,positive,event,4,5,,
11698379,3RD,service,break_points_saved,0/2 (0%),1/2 (50%),2,positive,team,0,1,2.0,2.0
11698379,3RD,points,service_points_won,11,17,2,positive,event,11,17,,
11698379,3RD,points,receiver_points_won,8,8,3,positive,event,8,8,,
11698379,3RD,points,max_points_in_a_row,5,6,2,positive,event,5,6,,
11698379,3RD,games,max_games_in_a_row,2,3,2,positive,event,2,3,,
11698379,3RD,return,first_serve_return_points,4/15 (26%),4/10 (40%),2,positive,team,4,4,15.0,10.0
11698379,3RD,return,second_serve_return_points,4/10 (40%),4/9 (44%),2,positive,team,4,4,10.0,9.0
11698379,3RD,return,return_games_played,5,4,1,positive,event,5,4,,
11698379,3RD,return,break_points_converted,1,2,2,positive,event,1,2,,
11698395,ALL,service,aces,3,2,1,positive,event,3,2,,
11698395,ALL,service,double_faults,5,3,1,negative,event,5,3,,
11698395,ALL,service,first_serve,53/86 (62%),58/89 (65%),2,positive,team,53,58,86.0,89.0
11698395,ALL,service,second_serve,28/33 (85%),28/31 (90%),2,positive,team,28,28,33.0,31.0
11698395,ALL,service,first_serve_points,33/53 (62%),41/58 (71%),2,positive,team,33,41,53.0,58.0
11698395,ALL,service,second_serve_points,9/33 (27%),9/31 (29%),2,positive,team,9,9,33.0,31.0
11698395,ALL,service,service_games_played,14,13,1,positive,event,14,13,,
11698395,ALL,service,break_points_saved,6/13 (46%),11/16 (68%),2,positive,team,6,11,13.0,16.0
11698395,ALL,points,total,81,94,2,positive,event,81,94,,
11698395,ALL,points,service_points_won,42,50,2,positive,event,42,50,,
11698395,ALL,points,receiver_points_won,39,44,2,positive,event,39,44,,
11698395,ALL,points,max_points_in_a_row,7,11,2,positive,event,7,11,,
11698395,ALL,games,total_won,12,15,2,positive,event,12,15,,
11698395,ALL,games,service_games_won,7,8,2,positive,event,7,8,,
11698395,ALL,games,max_games_in_a_row,4,4,3,positive,event,4,4,,
11698395,ALL,return,first_serve_return_points,17/58 (29%),20/53 (37%),2,positive,team,17,20,58.0,53.0
11698395,ALL,return,second_serve_return_points,22/31 (70%),24/33 (72%),2,positive,team,22,24,31.0,33.0
11698395,ALL,return,return_games_played,13,14,2,positive,event,13,14,,
11698395,ALL,return,break_points_converted,5,7,2,positive,event,5,7,,
11698395,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698395,1ST,service,aces,2,1,1,positive,event,2,1,,
11698395,1ST,service,double_faults,1,2,2,negative,event,1,2,,
11698395,1ST,service,first_serve,15/28 (54%),19/31 (61%),2,positive,team,15,19,28.0,31.0
11698395,1ST,service,second_serve,12/13 (92%),10/12 (83%),1,positive,team,12,10,13.0,12.0
11698395,1ST,service,first_serve_points,9/15 (60%),15/19 (79%),2,positive,team,9,15,15.0,19.0
11698395,1ST,service,second_serve_points,3/13 (23%),3/12 (25%),2,positive,team,3,3,13.0,12.0
11698395,1ST,service,service_games_played,5,5,3,positive,event,5,5,,
11698395,1ST,service,break_points_saved,2/5 (40%),4/6 (66%),2,positive,team,2,4,5.0,6.0
11698395,1ST,points,service_points_won,12,18,2,positive,event,12,18,,
11698395,1ST,points,receiver_points_won,13,16,2,positive,event,13,16,,
11698395,1ST,points,max_points_in_a_row,7,11,2,positive,event,7,11,,
11698395,1ST,games,max_games_in_a_row,2,4,2,positive,event,2,4,,
11698395,1ST,return,first_serve_return_points,4/19 (21%),6/15 (40%),2,positive,team,4,6,19.0,15.0
11698395,1ST,return,second_serve_return_points,9/12 (75%),10/13 (76%),2,positive,team,9,10,12.0,13.0
11698395,1ST,return,return_games_played,5,5,3,positive,event,5,5,,
11698395,1ST,return,break_points_converted,2,3,2,positive,event,2,3,,
11698395,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698395,2ND,service,aces,1,0,1,positive,event,1,0,,
11698395,2ND,service,double_faults,3,1,1,negative,event,3,1,,
11698395,2ND,service,first_serve,21/36 (58%),21/37 (57%),1,positive,team,21,21,36.0,37.0
11698395,2ND,service,second_serve,12/15 (80%),15/16 (94%),2,positive,team,12,15,15.0,16.0
11698395,2ND,service,first_serve_points,16/21 (76%),13/21 (62%),1,positive,team,16,13,21.0,21.0
11698395,2ND,service,second_serve_points,6/15 (40%),6/16 (38%),1,positive,team,6,6,15.0,16.0
11698395,2ND,service,service_games_played,5,4,1,positive,event,5,4,,
11698395,2ND,service,break_points_saved,2/3 (66%),7/9 (77%),2,positive,team,2,7,3.0,9.0
11698395,2ND,points,service_points_won,22,19,1,positive,event,22,19,,
11698395,2ND,points,receiver_points_won,18,14,1,positive,event,18,14,,
11698395,2ND,points,max_points_in_a_row,5,5,3,positive,event,5,5,,
11698395,2ND,games,max_games_in_a_row,4,2,1,positive,event,4,2,,
11698395,2ND,return,first_serve_return_points,8/21 (38%),5/21 (23%),1,positive,team,8,5,21.0,21.0
11698395,2ND,return,second_serve_return_points,10/16 (62%),9/15 (60%),1,positive,team,10,9,16.0,15.0
11698395,2ND,return,return_games_played,4,5,2,positive,event,4,5,,
11698395,2ND,return,break_points_converted,2,1,1,positive,event,2,1,,
11698395,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698395,3RD,service,aces,0,1,2,positive,event,0,1,,
11698395,3RD,service,double_faults,1,0,1,negative,event,1,0,,
11698395,3RD,service,first_serve,17/22 (77%),18/21 (86%),2,positive,team,17,18,22.0,21.0
11698395,3RD,service,second_serve,4/5 (80%),3/3 (100%),2,positive,team,4,3,5.0,3.0
11698395,3RD,service,first_serve_points,8/17 (47%),13/18 (72%),2,positive,team,8,13,17.0,18.0
11698395,3RD,service,second_serve_points,0/5 (0%),0/3 (0%),3,positive,team,0,0,5.0,3.0
11698395,3RD,service,service_games_played,4,4,3,positive,event,4,4,,
11698395,3RD,service,break_points_saved,2/5 (40%),0/1 (0%),1,positive,team,2,0,5.0,1.0
11698395,3RD,points,service_points_won,8,13,2,positive,event,8,13,,
11698395,3RD,points,receiver_points_won,8,14,2,positive,event,8,14,,
11698395,3RD,points,max_points_in_a_row,3,5,2,positive,event,3,5,,
11698395,3RD,games,max_games_in_a_row,1,3,2,positive,event,1,3,,
11698395,3RD,return,first_serve_return_points,5/18 (27%),9/17 (52%),2,positive,team,5,9,18.0,17.0
11698395,3RD,return,second_serve_return_points,3/3 (100%),5/5 (100%),2,positive,team,3,5,3.0,5.0
11698395,3RD,return,return_games_played,4,4,3,positive,event,4,4,,
11698395,3RD,return,break_points_converted,1,3,2,positive,event,1,3,,
11698395,3RD,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698397,ALL,service,aces,4,1,1,positive,event,4,1,,
11698397,ALL,service,double_faults,5,1,1,negative,event,5,1,,
11698397,ALL,service,first_serve,27/49 (55%),35/48 (73%),2,positive,team,27,35,49.0,48.0
11698397,ALL,service,second_serve,17/22 (77%),12/13 (92%),2,positive,team,17,12,22.0,13.0
11698397,ALL,service,first_serve_points,18/27 (67%),26/35 (74%),2,positive,team,18,26,27.0,35.0
11698397,ALL,service,second_serve_points,8/22 (36%),8/13 (62%),2,positive,team,8,8,22.0,13.0
11698397,ALL,service,service_games_played,8,8,3,positive,event,8,8,,
11698397,ALL,service,break_points_saved,1/5 (20%),2/2 (100%),2,positive,team,1,2,5.0,2.0
11698397,ALL,points,total,40,57,2,positive,event,40,57,,
11698397,ALL,points,service_points_won,26,34,2,positive,event,26,34,,
11698397,ALL,points,receiver_points_won,14,23,2,positive,event,14,23,,
11698397,ALL,points,max_points_in_a_row,5,5,3,positive,event,5,5,,
11698397,ALL,games,total_won,4,12,2,positive,event,4,12,,
11698397,ALL,games,service_games_won,4,8,2,positive,event,4,8,,
11698397,ALL,games,max_games_in_a_row,1,3,2,positive,event,1,3,,
11698397,ALL,return,first_serve_return_points,9/35 (25%),9/27 (33%),2,positive,team,9,9,35.0,27.0
11698397,ALL,return,second_serve_return_points,5/13 (38%),14/22 (63%),2,positive,team,5,14,13.0,22.0
11698397,ALL,return,return_games_played,8,8,3,positive,event,8,8,,
11698397,ALL,return,break_points_converted,0,4,2,positive,event,0,4,,
11698397,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698397,1ST,service,aces,0,1,2,positive,event,0,1,,
11698397,1ST,service,double_faults,0,1,2,negative,event,0,1,,
11698397,1ST,service,first_serve,23/24 (96%),25/26 (96%),2,positive,team,23,25,24.0,26.0
11698397,1ST,service,second_serve,1/1 (100%),0/1 (0%),1,positive,team,1,0,1.0,1.0
11698397,1ST,service,first_serve_points,12/23 (52%),18/25 (72%),2,positive,team,12,18,23.0,25.0
11698397,1ST,service,second_serve_points,1/1 (100%),0/1 (0%),1,positive,team,1,0,1.0,1.0
11698397,1ST,service,service_games_played,4,4,3,positive,event,4,4,,
11698397,1ST,service,break_points_saved,0/2 (0%),2/2 (100%),2,positive,team,0,2,2.0,2.0
11698397,1ST,points,service_points_won,13,18,2,positive,event,13,18,,
11698397,1ST,points,receiver_points_won,8,11,2,positive,event,8,11,,
11698397,1ST,points,max_points_in_a_row,3,5,2,positive,event,3,5,,
11698397,1ST,games,max_games_in_a_row,1,3,2,positive,event,1,3,,
11698397,1ST,return,first_serve_return_points,7/25 (28%),11/23 (47%),2,positive,team,7,11,25.0,23.0
11698397,1ST,return,second_serve_return_points,1/1 (100%),0/1 (0%),1,positive,team,1,0,1.0,1.0
11698397,1ST,return,return_games_played,4,4,3,positive,event,4,4,,
11698397,1ST,return,break_points_converted,0,2,2,positive,event,0,2,,
11698397,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698397,2ND,service,aces,4,0,1,positive,event,4,0,,
11698397,2ND,service,double_faults,5,0,1,negative,event,5,0,,
11698397,2ND,service,first_serve,13/25 (52%),18/22 (82%),2,positive,team,13,18,25.0,22.0
11698397,2ND,service,second_serve,7/12 (58%),4/4 (100%),2,positive,team,7,4,12.0,4.0
11698397,2ND,service,first_serve_points,10/13 (77%),13/18 (72%),1,positive,team,10,13,13.0,18.0
11698397,2ND,service,second_serve_points,3/12 (25%),3/4 (75%),2,positive,team,3,3,12.0,4.0
11698397,2ND,service,service_games_played,4,4,3,positive,event,4,4,,
11698397,2ND,service,break_points_saved,1/3 (33%),0/0 (0%),1,positive,team,1,0,3.0,0.0
11698397,2ND,points,service_points_won,13,16,2,positive,event,13,16,,
11698397,2ND,points,receiver_points_won,6,12,2,positive,event,6,12,,
11698397,2ND,points,max_points_in_a_row,5,5,3,positive,event,5,5,,
11698397,2ND,games,max_games_in_a_row,1,3,2,positive,event,1,3,,
11698397,2ND,return,first_serve_return_points,5/18 (27%),3/13 (23%),1,positive,team,5,3,18.0,13.0
11698397,2ND,return,second_serve_return_points,1/4 (25%),9/12 (75%),2,positive,team,1,9,4.0,12.0
11698397,2ND,return,return_games_played,4,4,3,positive,event,4,4,,
11698397,2ND,return,break_points_converted,0,2,2,positive,event,0,2,,
11698397,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698398,ALL,service,aces,0,3,2,positive,event,0,3,,
11698398,ALL,service,double_faults,8,6,1,negative,event,8,6,,
11698398,ALL,service,first_serve,52/77 (68%),57/99 (58%),1,positive,team,52,57,77.0,99.0
11698398,ALL,service,second_serve,17/25 (68%),36/42 (86%),2,positive,team,17,36,25.0,42.0
11698398,ALL,service,first_serve_points,28/52 (54%),33/57 (58%),2,positive,team,28,33,52.0,57.0
11698398,ALL,service,second_serve_points,8/25 (32%),18/42 (43%),2,positive,team,8,18,25.0,42.0
11698398,ALL,service,service_games_played,12,13,2,positive,event,12,13,,
11698398,ALL,service,break_points_saved,3/10 (30%),10/16 (62%),2,positive,team,3,10,10.0,16.0
11698398,ALL,points,total,84,92,2,positive,event,84,92,,
11698398,ALL,points,service_points_won,36,51,2,positive,event,36,51,,
11698398,ALL,points,receiver_points_won,48,41,1,positive,event,48,41,,
11698398,ALL,points,max_points_in_a_row,5,9,2,positive,event,5,9,,
11698398,ALL,games,total_won,11,14,2,positive,event,11,14,,
11698398,ALL,games,service_games_won,5,7,2,positive,event,5,7,,
11698398,ALL,games,max_games_in_a_row,3,4,2,positive,event,3,4,,
11698398,ALL,return,first_serve_return_points,24/57 (42%),24/52 (46%),2,positive,team,24,24,57.0,52.0
11698398,ALL,return,second_serve_return_points,24/42 (57%),17/25 (68%),2,positive,team,24,17,42.0,25.0
11698398,ALL,return,return_games_played,13,12,1,positive,event,13,12,,
11698398,ALL,return,break_points_converted,6,7,2,positive,event,6,7,,
11698398,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698398,1ST,service,aces,0,0,3,positive,event,0,0,,
11698398,1ST,service,double_faults,2,3,2,negative,event,2,3,,
11698398,1ST,service,first_serve,16/23 (70%),16/28 (57%),1,positive,team,16,16,23.0,28.0
11698398,1ST,service,second_serve,5/7 (71%),9/12 (75%),2,positive,team,5,9,7.0,12.0
11698398,1ST,service,first_serve_points,10/16 (63%),7/16 (44%),1,positive,team,10,7,16.0,16.0
11698398,1ST,service,second_serve_points,4/7 (57%),4/12 (33%),1,positive,team,4,4,7.0,12.0
11698398,1ST,service,service_games_played,4,4,3,positive,event,4,4,,
11698398,1ST,service,break_points_saved,0/1 (0%),3/6 (50%),2,positive,team,0,3,1.0,6.0
11698398,1ST,points,service_points_won,14,11,1,positive,event,14,11,,
11698398,1ST,points,receiver_points_won,17,9,1,positive,event,17,9,,
11698398,1ST,points,max_points_in_a_row,5,7,2,positive,event,5,7,,
11698398,1ST,games,max_games_in_a_row,3,2,1,positive,event,3,2,,
11698398,1ST,return,first_serve_return_points,9/16 (56%),6/16 (37%),1,positive,team,9,6,16.0,16.0
11698398,1ST,return,second_serve_return_points,8/12 (66%),3/7 (42%),1,positive,team,8,3,12.0,7.0
11698398,1ST,return,return_games_played,4,4,3,positive,event,4,4,,
11698398,1ST,return,break_points_converted,3,1,1,positive,event,3,1,,
11698398,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698398,2ND,service,aces,0,3,2,positive,event,0,3,,
11698398,2ND,service,double_faults,1,3,2,negative,event,1,3,,
11698398,2ND,service,first_serve,19/26 (73%),25/44 (57%),1,positive,team,19,25,26.0,44.0
11698398,2ND,service,second_serve,6/7 (86%),16/19 (84%),1,positive,team,6,16,7.0,19.0
11698398,2ND,service,first_serve_points,9/19 (47%),15/25 (60%),2,positive,team,9,15,19.0,25.0
11698398,2ND,service,second_serve_points,1/7 (14%),8/19 (42%),2,positive,team,1,8,7.0,19.0
11698398,2ND,service,service_games_played,4,5,2,positive,event,4,5,,
11698398,2ND,service,break_points_saved,1/4 (25%),6/8 (75%),2,positive,team,1,6,4.0,8.0
11698398,2ND,points,service_points_won,10,23,2,positive,event,10,23,,
11698398,2ND,points,receiver_points_won,21,16,1,positive,event,21,16,,
11698398,2ND,points,max_points_in_a_row,4,4,3,positive,event,4,4,,
11698398,2ND,games,max_games_in_a_row,2,2,3,positive,event,2,2,,
11698398,2ND,return,first_serve_return_points,10/25 (40%),10/19 (52%),2,positive,team,10,10,25.0,19.0
11698398,2ND,return,second_serve_return_points,11/19 (57%),6/7 (85%),2,positive,team,11,6,19.0,7.0
11698398,2ND,return,return_games_played,5,4,1,positive,event,5,4,,
11698398,2ND,return,break_points_converted,2,3,2,positive,event,2,3,,
11698398,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698398,3RD,service,aces,0,0,3,positive,event,0,0,,
11698398,3RD,service,double_faults,5,0,1,negative,event,5,0,,
11698398,3RD,service,first_serve,17/28 (61%),16/27 (59%),1,positive,team,17,16,28.0,27.0
11698398,3RD,service,second_serve,6/11 (55%),11/11 (100%),2,positive,team,6,11,11.0,11.0
11698398,3RD,service,first_serve_points,9/17 (53%),11/16 (69%),2,positive,team,9,11,17.0,16.0
11698398,3RD,service,second_serve_points,3/11 (27%),6/11 (55%),2,positive,team,3,6,11.0,11.0
11698398,3RD,service,service_games_played,4,4,3,positive,event,4,4,,
11698398,3RD,service,break_points_saved,2/5 (40%),1/2 (50%),2,positive,team,2,1,5.0,2.0
11698398,3RD,points,service_points_won,12,17,2,positive,event,12,17,,
11698398,3RD,points,receiver_points_won,10,16,2,positive,event,10,16,,
11698398,3RD,points,max_points_in_a_row,2,9,2,positive,event,2,9,,
11698398,3RD,games,max_games_in_a_row,2,4,2,positive,event,2,4,,
11698398,3RD,return,first_serve_return_points,5/16 (31%),8/17 (47%),2,positive,team,5,8,16.0,17.0
11698398,3RD,return,second_serve_return_points,5/11 (45%),8/11 (72%),2,positive,team,5,8,11.0,11.0
11698398,3RD,return,return_games_played,4,4,3,positive,event,4,4,,
11698398,3RD,return,break_points_converted,1,3,2,positive,event,1,3,,
11698398,3RD,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698399,ALL,service,aces,2,3,2,positive,event,2,3,,
11698399,ALL,service,double_faults,6,2,1,negative,event,6,2,,
11698399,ALL,service,first_serve,43/75 (57%),49/73 (67%),2,positive,team,43,49,75.0,73.0
11698399,ALL,service,second_serve,26/32 (81%),22/24 (92%),2,positive,team,26,22,32.0,24.0
11698399,ALL,service,first_serve_points,20/43 (47%),33/49 (67%),2,positive,team,20,33,43.0,49.0
11698399,ALL,service,second_serve_points,15/32 (47%),9/24 (38%),1,positive,team,15,9,32.0,24.0
11698399,ALL,service,service_games_played,10,9,1,positive,event,10,9,,
11698399,ALL,service,break_points_saved,6/11 (54%),4/6 (66%),2,positive,team,6,4,11.0,6.0
11698399,ALL,points,total,66,82,2,positive,event,66,82,,
11698399,ALL,points,service_points_won,35,42,2,positive,event,35,42,,
11698399,ALL,points,receiver_points_won,31,40,2,positive,event,31,40,,
11698399,ALL,points,max_points_in_a_row,4,11,2,positive,event,4,11,,
11698399,ALL,games,total_won,7,12,2,positive,event,7,12,,
11698399,ALL,games,service_games_won,5,7,2,positive,event,5,7,,
11698399,ALL,games,max_games_in_a_row,2,4,2,positive,event,2,4,,
11698399,ALL,return,first_serve_return_points,16/49 (32%),23/43 (53%),2,positive,team,16,23,49.0,43.0
11698399,ALL,return,second_serve_return_points,15/24 (62%),17/32 (53%),1,positive,team,15,17,24.0,32.0
11698399,ALL,return,return_games_played,9,10,2,positive,event,9,10,,
11698399,ALL,return,break_points_converted,2,5,2,positive,event,2,5,,
11698399,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698399,1ST,service,aces,1,1,3,positive,event,1,1,,
11698399,1ST,service,double_faults,4,0,1,negative,event,4,0,,
11698399,1ST,service,first_serve,24/43 (56%),19/28 (68%),2,positive,team,24,19,43.0,28.0
11698399,1ST,service,second_serve,15/19 (79%),9/9 (100%),2,positive,team,15,9,19.0,9.0
11698399,1ST,service,first_serve_points,12/24 (50%),15/19 (79%),2,positive,team,12,15,24.0,19.0
11698399,1ST,service,second_serve_points,9/19 (47%),3/9 (33%),1,positive,team,9,3,19.0,9.0
11698399,1ST,service,service_games_played,5,4,1,positive,event,5,4,,
11698399,1ST,service,break_points_saved,3/5 (60%),1/1 (100%),2,positive,team,3,1,5.0,1.0
11698399,1ST,points,service_points_won,21,18,1,positive,event,21,18,,
11698399,1ST,points,receiver_points_won,10,22,2,positive,event,10,22,,
11698399,1ST,points,max_points_in_a_row,4,8,2,positive,event,4,8,,
11698399,1ST,games,max_games_in_a_row,1,4,2,positive,event,1,4,,
11698399,1ST,return,first_serve_return_points,4/19 (21%),12/24 (50%),2,positive,team,4,12,19.0,24.0
11698399,1ST,return,second_serve_return_points,6/9 (66%),10/19 (52%),1,positive,team,6,10,9.0,19.0
11698399,1ST,return,return_games_played,4,5,2,positive,event,4,5,,
11698399,1ST,return,break_points_converted,0,2,2,positive,event,0,2,,
11698399,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698399,2ND,service,aces,1,2,2,positive,event,1,2,,
11698399,2ND,service,double_faults,2,2,3,negative,event,2,2,,
11698399,2ND,service,first_serve,19/32 (59%),30/45 (67%),2,positive,team,19,30,32.0,45.0
11698399,2ND,service,second_serve,11/13 (85%),13/15 (87%),2,positive,team,11,13,13.0,15.0
11698399,2ND,service,first_serve_points,8/19 (42%),18/30 (60%),2,positive,team,8,18,19.0,30.0
11698399,2ND,service,second_serve_points,6/13 (46%),6/15 (40%),1,positive,team,6,6,13.0,15.0
11698399,2ND,service,service_games_played,5,5,3,positive,event,5,5,,
11698399,2ND,service,break_points_saved,3/6 (50%),3/5 (60%),2,positive,team,3,3,6.0,5.0
11698399,2ND,points,service_points_won,14,24,2,positive,event,14,24,,
11698399,2ND,points,receiver_points_won,21,18,1,positive,event,21,18,,
11698399,2ND,points,max_points_in_a_row,4,11,2,positive,event,4,11,,
11698399,2ND,games,max_games_in_a_row,2,4,2,positive,event,2,4,,
11698399,2ND,return,first_serve_return_points,12/30 (40%),11/19 (57%),2,positive,team,12,11,30.0,19.0
11698399,2ND,return,second_serve_return_points,9/15 (60%),7/13 (53%),1,positive,team,9,7,15.0,13.0
11698399,2ND,return,return_games_played,5,5,3,positive,event,5,5,,
11698399,2ND,return,break_points_converted,2,3,2,positive,event,2,3,,
11698399,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698400,ALL,service,aces,2,0,1,positive,event,2,0,,
11698400,ALL,service,double_faults,4,0,1,negative,event,4,0,,
11698400,ALL,service,first_serve,51/71 (72%),54/71 (76%),2,positive,team,51,54,71.0,71.0
11698400,ALL,service,second_serve,16/20 (80%),17/17 (100%),2,positive,team,16,17,20.0,17.0
11698400,ALL,service,first_serve_points,26/51 (51%),31/54 (57%),2,positive,team,26,31,51.0,54.0
11698400,ALL,service,second_serve_points,10/20 (50%),12/17 (71%),2,positive,team,10,12,20.0,17.0
11698400,ALL,service,service_games_played,10,10,3,positive,event,10,10,,
11698400,ALL,service,break_points_saved,8/13 (61%),6/9 (66%),2,positive,team,8,6,13.0,9.0
11698400,ALL,points,total,71,82,2,positive,event,71,82,,
11698400,ALL,points,service_points_won,36,43,2,positive,event,36,43,,
11698400,ALL,points,receiver_points_won,35,39,2,positive,event,35,39,,
11698400,ALL,points,max_points_in_a_row,4,10,2,positive,event,4,10,,
11698400,ALL,games,total_won,8,13,2,positive,event,8,13,,
11698400,ALL,games,service_games_won,5,7,2,positive,event,5,7,,
11698400,ALL,games,max_games_in_a_row,3,4,2,positive,event,3,4,,
11698400,ALL,return,first_serve_return_points,23/54 (42%),25/51 (49%),2,positive,team,23,25,54.0,51.0
11698400,ALL,return,second_serve_return_points,5/17 (29%),10/20 (50%),2,positive,team,5,10,17.0,20.0
11698400,ALL,return,return_games_played,10,10,3,positive,event,10,10,,
11698400,ALL,return,break_points_converted,3,5,2,positive,event,3,5,,
11698400,ALL,miscellaneous,tiebreaks,0,1,2,positive,event,0,1,,
11698400,1ST,service,aces,1,0,1,positive,event,1,0,,
11698400,1ST,service,double_faults,2,0,1,negative,event,2,0,,
11698400,1ST,service,first_serve,14/21 (67%),23/29 (79%),2,positive,team,14,23,21.0,29.0
11698400,1ST,service,second_serve,5/7 (71%),6/6 (100%),2,positive,team,5,6,7.0,6.0
11698400,1ST,service,first_serve_points,7/14 (50%),15/23 (65%),2,positive,team,7,15,14.0,23.0
11698400,1ST,service,second_serve_points,3/7 (43%),4/6 (67%),2,positive,team,3,4,7.0,6.0
11698400,1ST,service,service_games_played,4,4,3,positive,event,4,4,,
11698400,1ST,service,break_points_saved,1/3 (33%),2/2 (100%),2,positive,team,1,2,3.0,2.0
11698400,1ST,points,service_points_won,10,19,2,positive,event,10,19,,
11698400,1ST,points,receiver_points_won,10,11,2,positive,event,10,11,,
11698400,1ST,points,max_points_in_a_row,4,10,2,positive,event,4,10,,
11698400,1ST,games,max_games_in_a_row,1,3,2,positive,event,1,3,,
11698400,1ST,return,first_serve_return_points,8/23 (34%),7/14 (50%),2,positive,team,8,7,23.0,14.0
11698400,1ST,return,second_serve_return_points,2/6 (33%),4/7 (57%),2,positive,team,2,4,6.0,7.0
11698400,1ST,return,return_games_played,4,4,3,positive,event,4,4,,
11698400,1ST,return,break_points_converted,0,2,2,positive,event,0,2,,
11698400,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11698400,2ND,service,aces,1,0,1,positive,event,1,0,,
11698400,2ND,service,double_faults,2,0,1,negative,event,2,0,,
11698400,2ND,service,first_serve,41/54 (76%),38/49 (78%),2,positive,team,41,38,54.0,49.0
11698400,2ND,service,second_serve,11/13 (85%),11/11 (100%),2,positive,team,11,11,13.0,11.0
11698400,2ND,service,first_serve_points,20/41 (49%),21/38 (55%),2,positive,team,20,21,41.0,38.0
11698400,2ND,service,second_serve_points,6/13 (46%),3/11 (27%),1,positive,team,6,3,13.0,11.0
11698400,2ND,service,service_games_played,6,6,3,positive,event,6,6,,
11698400,2ND,service,break_points_saved,7/10 (70%),4/7 (57%),1,positive,team,7,4,10.0,7.0
11698400,2ND,points,service_points_won,26,24,1,positive,event,26,24,,
11698400,2ND,points,receiver_points_won,25,28,2,positive,event,25,28,,
11698400,2ND,points,max_points_in_a_row,3,4,2,positive,event,3,4,,
11698400,2ND,games,max_games_in_a_row,3,4,2,positive,event,3,4,,
11698400,2ND,return,first_serve_return_points,17/38 (44%),21/41 (51%),2,positive,team,17,21,38.0,41.0
11698400,2ND,return,second_serve_return_points,8/11 (72%),7/13 (53%),1,positive,team,8,7,11.0,13.0
11698400,2ND,return,return_games_played,6,6,3,positive,event,6,6,,
11698400,2ND,return,break_points_converted,3,3,3,positive,event,3,3,,
11698400,2ND,miscellaneous,tiebreaks,0,1,2,positive,event,0,1,,
11698401,ALL,service,aces,3,6,2,positive,event,3,6,,
11698401,ALL,service,double_faults,2,2,3,negative,event,2,2,,
11698401,ALL,service,first_serve,47/56 (84%),35/50 (70%),1,positive,team,47,35,56.0,50.0
11698401,ALL,service,second_serve,7/9 (78%),13/15 (87%),2,positive,team,7,13,9.0,15.0
11698401,ALL,service,first_serve_points,28/47 (60%),30/35 (86%),2,positive,team,28,30,47.0,35.0
11698401,ALL,service,second_serve_points,2/9 (22%),5/15 (33%),2,positive,team,2,5,9.0,15.0
11698401,ALL,service,service_games_played,9,9,3,positive,event,9,9,,
11698401,ALL,service,break_points_saved,5/9 (55%),1/2 (50%),1,positive,team,5,1,9.0,2.0
11698401,ALL,points,total,45,61,2,positive,event,45,61,,
11698401,ALL,points,service_points_won,30,35,2,positive,event,30,35,,
11698401,ALL,points,receiver_points_won,15,26,2,positive,event,15,26,,
11698401,ALL,points,max_points_in_a_row,6,7,2,positive,event,6,7,,
11698401,ALL,games,total_won,6,12,2,positive,event,6,12,,
11698401,ALL,games,service_games_won,5,8,2,positive,event,5,8,,
11698401,ALL,games,max_games_in_a_row,2,3,2,positive,event,2,3,,
11698401,ALL,return,first_serve_return_points,5/35 (14%),19/47 (40%),2,positive,team,5,19,35.0,47.0
11698401,ALL,return,second_serve_return_points,10/15 (66%),7/9 (77%),2,positive,team,10,7,15.0,9.0
11698401,ALL,return,return_games_played,9,9,3,positive,event,9,9,,
11698401,ALL,return,break_points_converted,1,4,2,positive,event,1,4,,
